Week,Month,Date,Store Name,Store ID,City,Operation Time,Peak Time,Completed Orders,Failed Orders,Net Revenue,Gross Revenue,Expenses,Customer Actual Price Payed,Average Actual Price Payed,Average Revenue,Products Total Price,Package Revenue,Self-Delivery Fee,Other Revenues,Comission,Promotion Subsidies Total,Voucher Subsidies,Delivery Subsidies,AI Spend-Save Subsidy,AI Service Fee,Basic Logistic Fee,Other Service Fees,Store Canceled Orders,Clicks,Visitors,Order Conversion Rate,New Customer Conversion Rate,Returners Conversion Rate,Participating Promotions,Promotions Number in orders,Promotions per order,Spend Save Promotion Count,Super User promotion count,Delivery promotion count,Input/Output Ratio,Total Subsidy,Eleme Subsidy,Third-party subsidy,Store Subsidy (Total),Store Subsidy(Not Incl. Spend Save),Promotion Rate (Total),Promotion Rate (Not incl. spend save),Order Count,Repurchase Count,Repurchase Rate,New Customer Count,Returners Count,Active Product Count,Purchased Products Count,86 Product Count,New Products Count,Promotional Product Count,Negative Revew Product Count,Complaint Order Count,Complaint Order ID,Overtime Order Count,Overtime Order ID,Pushed Order Count,Refused Orders Count
28,7,2021/7/13,7 Magnolia,2000261656,上海,11小时1分,4小时30分,40,1,2256.57,3122,865.43,2853.7,71.34,56.41,3029,93,0,0,530.23,76.2,72,80,103.5,0,0,3.5,0,114,90,0.4444,0.1395,0.7234,5,40,1,38,7,37,8.6,500.3,168.6,0,331.7,167.2,0.1,0.19,40,0,0,6,34,101,25,0,5,30,0,0,,7,"5,031,133,294,949,740,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",0,0
28,7,2021/7/13,2 Fengxian,440866,上海,11小时49分,5小时0分,33,1,1760.08,2506.5,746.42,2205.7,66.84,53.34,2428,78.5,0,0,413.42,86,79,66,100,0,0,2,0,146,104,0.3173,0.1569,0.4717,9,33,1,32,8,29,6.66,495,164,0,331,153,0.12,0.27,33,0,0,8,25,152,23,4,6,36,0,0,,2,"50,311,294,856,073,200,000,000,000,000,000,000,000",0,0
28,7,2021/7/13,8 Julu,500151743,上海,12小时1分,5小时0分,46,0,2785.11,3966,1180.89,3459.2,75.2,60.55,3851,115,0,0,611.69,249.2,100,92,126.5,0,0,1.5,0,135,105,0.4286,0.2881,0.6087,7,46,1,39,7,43,6.09,792.2,224.5,0,567.7,310.2,0.13,0.18,45,0,0,17,28,124,28,0,5,37,0,0,,0,,0,0
28,7,2021/7/13,QD 1,501475047,青岛,11小时1分,5小时0分,3,0,315,418,103,375.1,125.03,105,412,6,0,0,60,24,13,6,0,0,0,0,0,96,77,0.039,0.0139,0.4,5,3,1,1,2,3,8.72,53,10,0,43,39,0.1,0.11,3,0,0,1,2,123,3,0,2,32,0,0,,2,"21,552,071,344,464,700,000,000,000,000,000,000,000",0,0
28,7,2021/7/13,9 CS,501879439,上海,12小时1分,5小时0分,30,2,1737,2559,757.22,2205.9,73.53,57.9,2477,82,0,0,396.62,184,72,62,37.6,0,0,5,2,322,261,0.1188,0.0638,0.6154,8,30,1,16,7,23,6.46,442,100.4,0,341.6,190,0.13,0.14,31,0,0,15,16,77,25,0,2,39,0,0,,0,,1,0
28,7,2021/7/13,10 CX,502017105,上海,12小时1分,5小时0分,9,0,549.08,767,217.92,703.6,78.18,61.01,744,23,0,0,120.53,44.4,32,18,2.99,0,0,0,0,79,64,0.125,0.0233,0.3333,7,9,1,2,5,9,7.22,119.4,22.01,0,97.39,82.4,0.12,0.12,8,0,0,1,7,72,8,0,4,38,0,0,,0,,0,0
28,7,2021/7/13,4 Zunyi,777435,上海,12小时1分,5小时0分,34,1,1846.46,2601,754.54,2310.3,67.95,54.31,2523,78,0,0,405.54,106,107,68,67,0,0,1,0,117,87,0.3793,0.1395,0.6136,7,34,1,26,11,28,6.64,489,141,0,348,255,0.12,0.21,33,0,0,6,27,135,24,5,4,38,0,0,,7,"5,031,088,660,886,270,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",0,0
28,7,2021/7/13,3 Pudong,927104,上海,11小时48分,4小时52分,66,1,3558.39,5022,1462.65,4456,67.52,53.92,4866,156,0,0,781.75,188.4,181,132,177.5,0,0,2,0,321,228,0.2851,0.1523,0.5455,8,66,1,56,24,56,6.56,1013.5,334.6,0,678.9,429.4,0.12,0.22,65,0,0,23,42,170,30,8,4,38,0,0,,6,"503,110,824,554,279,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",0,0
28,7,2021/7/14,6 Gubei,170435679,上海,12小时1分,5小时0分,20,0,1598.43,2139.5,541.07,2016.2,100.81,79.92,2075,64.5,0,0,350.87,38.2,55,40,57,0,0,0,0,92,69,0.2899,0.225,0.3793,6,20,1,19,4,17,10.6,292.2,102,0,190.2,100.2,0.08,0.21,20,0,0,9,11,125,24,0,4,36,0,0,,3,"503,122,075,424,943,000,000,000,000,000,000,000,000,000,000,000,000,000,000",0,0
28,7,2021/7/14,5 TS,170483226,上海,12小时1分,5小时0分,32,0,1996.48,2746,749.52,2540.7,79.4,62.39,2661,85,0,0,439.02,115,56,64,72,0,0,3.5,0,157,122,0.2623,0.1351,0.4583,5,32,1,24,2,23,8.28,423,116,0,307,200,0.1,0.16,32,0,0,10,22,165,22,0,3,33,0,0,,0,,0,0
28,7,2021/7/14,7 Magnolia,2000261656,上海,11小时1分,4小时30分,26,0,1422.94,1965.5,542.56,1799.3,69.2,54.73,1900,65.5,0,0,334.56,34,55,52,64,0,0,3,0,103,81,0.321,0.0698,0.6053,5,26,1,24,4,22,8.78,322,117,0,205,107,0.1,0.27,26,0,0,3,23,101,28,0,5,30,1,0,,3,"503,120,208,061,257,000,000,000,000,000,000,000,000,000,000,000,000,000,000",0,0
28,7,2021/7/14,2 Fengxian,440866,上海,12小时1分,5小时0分,38,2,1966.65,2837.5,833.77,2526.8,66.49,51.75,2746,91.5,0,0,471.77,107,80,76,98,0,0,1,0,141,106,0.3585,0.1404,0.6122,9,38,1,34,10,37,7,536,175,0,361,174,0.12,0.22,38,0,0,8,30,156,31,4,6,40,0,0,,2,"50,312,043,293,216,000,000,000,000,000,000,000,000",0,0
28,7,2021/7/14,8 Julu,500151743,上海,12小时1分,5小时0分,44,0,2625.11,3742,1116.89,3239.3,73.62,59.66,3631,111,0,0,576.69,229.2,122,88,99.5,0,0,1.5,0,165,137,0.3139,0.1538,0.5254,7,44,1,34,13,44,6.01,749.7,211,0,538.7,307.2,0.14,0.19,43,0,0,12,31,125,35,0,5,37,0,0,,0,,1,0
28,7,2021/7/14,QD 1,501475047,青岛,11小时1分,5小时0分,5,0,367.92,503,135.08,439.5,87.9,73.58,496,7,0,0,70.08,40,15,10,0,0,0,0,0,87,63,0.0794,0.0377,0.3,5,5,1,0,3,5,6.76,80,15,0,65,65,0.13,0.13,5,0,0,2,3,123,6,0,2,32,0,0,,1,2.15525E+18,0,0
28,7,2021/7/14,9 CS,501879439,上海,12小时1分,5小时0分,24,0,1242.84,1839,596.16,1631.6,67.98,51.79,1777,62,0,0,279.86,181,44,48,16.8,0,0,26.5,0,223,183,0.1311,0.0633,0.56,8,24,1,6,8,17,5.63,359,69.2,0,289.8,222,0.15,0.15,24,0,0,10,14,77,24,0,2,39,0,0,,0,,0,0
28,7,2021/7/14,10 CX,502017105,上海,12小时1分,5小时0分,12,0,455.01,672,216.99,596.5,49.71,37.92,650,22,0,0,101.33,64,20,24,7.66,0,0,0,0,285,254,0.0472,0.0213,0.3684,7,12,1,3,1,12,5.16,145.5,29.84,0,115.66,94,0.16,0.17,12,0,0,5,7,72,11,0,4,38,1,0,,0,,0,0
28,7,2021/7/14,4 Zunyi,777435,上海,12小时1分,5小时0分,35,0,1713.26,2423,709.74,2158.8,61.68,48.95,2342,81,0,0,377.74,118,80,70,63,0,0,1,0,169,118,0.2966,0.0725,0.6122,7,35,1,24,10,29,6.52,473,142,0,331,244,0.13,0.19,35,0,0,5,30,135,30,5,4,38,0,0,,4,"5,031,217,621,658,170,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",0,0
28,7,2021/7/14,3 Pudong,927104,上海,12小时1分,5小时0分,71,0,3990.12,5591.5,1601.38,5026.4,70.79,56.2,5420,171.5,0,0,875.88,246,181,142,156.5,0,0,0,0,314,221,0.3213,0.1269,0.6207,8,71,1,54,21,58,6.93,1037.5,312,0,725.5,493,0.12,0.2,71,0,0,17,54,170,30,8,4,38,0,0,,5,"50,312,143,559,479,600,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",0,0
28,7,2021/7/15,6 Gubei,170435679,上海,12小时1分,5小时0分,18,0,929.06,1312.5,383.44,1109.8,61.66,51.61,1270,42.5,0,0,203.94,27,51,36,65.5,0,0,0,0,108,75,0.24,0.1273,0.55,6,18,1,18,3,17,6.18,308,128.5,0,179.5,87,0.13,0.28,18,0,0,7,11,125,16,0,4,36,0,0,,4,"5,031,266,931,103,790,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",0,0
28,7,2021/7/15,5 TS,170483226,上海,12小时1分,5小时0分,43,1,2780.17,3795.5,1015.33,3416.5,79.45,64.66,3681,114.5,0,0,610.83,84,91,86,141,0,0,2.5,0,180,137,0.3139,0.1807,0.5185,5,43,1,40,9,33,8.5,672,270,0,402,197,0.1,0.21,43,0,0,15,28,165,31,0,3,33,0,0,,3,"503,127,764,686,264,000,000,000,000,000,000,000,000,000,000,000,000,000,000",2,0
28,7,2021/7/15,7 Magnolia,2000261656,上海,11小时1分,4小时30分,27,1,1335.77,1881,545.23,1662.9,61.59,49.47,1822,59,0,0,313.53,42.2,48,54,87,0,0,0.5,0,120,88,0.3068,0.1071,0.6563,5,27,1,25,5,22,7.19,385.2,154,0,231.2,107.2,0.11,0.18,27,0,0,6,21,101,18,0,5,30,0,0,,3,"503,128,115,970,991,000,000,000,000,000,000,000,000,000,000,000,000,000,000",0,0
28,7,2021/7/15,2 Fengxian,440866,上海,12小时1分,5小时0分,27,0,1322.93,1883.5,560.57,1661.9,61.55,49,1820,63.5,0,0,310.87,71.2,48,54,74.5,0,0,2,0,113,90,0.3,0.087,0.5227,9,27,1,25,4,25,6.71,381.2,133.5,0,247.7,112.2,0.12,0.2,27,0,0,4,23,156,23,4,6,40,0,0,,2,"50,312,689,966,811,700,000,000,000,000,000,000,000",0,0
28,7,2021/7/15,8 Julu,500151743,上海,12小时1分,5小时0分,38,0,2223.02,3108.5,885.48,2677.8,70.47,58.5,3016,92.5,0,0,487.98,137,56,76,128.5,0,0,0,0,148,114,0.3246,0.0952,0.6078,7,38,1,35,7,32,6.74,649.5,252,0,397.5,142,0.12,0.17,37,0,0,6,31,126,30,0,5,37,0,0,,0,,0,0
28,7,2021/7/15,QD 1,501475047,青岛,11小时1分,5小时0分,5,0,281.4,391,109.6,348.5,69.7,56.28,384,7,0,0,53.6,29,17,10,0,0,0,0,0,74,65,0.0769,0.0185,0.3636,5,5,1,1,1,5,6.22,61,5,0,56,51,0.14,0.17,5,0,0,1,4,123,7,0,2,32,0,0,,1,2.15537E+18,1,0
28,7,2021/7/15,9 CS,501879439,上海,12小时1分,5小时0分,28,0,1413.41,2094,680.59,1780.5,63.59,50.48,2029,65,0,0,314.89,158,76,56,55.2,0,0,20.5,0,322,278,0.1007,0.0516,0.5769,8,28,1,16,4,23,5.16,496,150.8,0,345.2,185,0.15,0.17,28,0,0,13,15,77,24,0,2,39,0,0,,0,,0,0
28,7,2021/7/15,10 CX,502017105,上海,12小时1分,5小时0分,10,0,506.24,768,261.76,638,63.8,50.62,744,24,0,0,111.12,94,23,20,13.64,0,0,0,0,159,136,0.0735,0.0484,0.3333,7,10,1,7,2,10,4.24,188,37.36,0,150.64,103,0.18,0.32,10,0,0,6,4,72,14,0,4,38,0,0,,3,"503,127,562,593,797,000,000,000,000,000,000,000,000,000,000,000,000,000,000",0,0
28,7,2021/7/15,4 Zunyi,777435,上海,12小时1分,5小时0分,37,0,1978.12,2766,787.88,2403.4,64.96,53.46,2682,84,0,0,435.88,70,100,74,107,0,0,1,0,125,103,0.3495,0.0943,0.62,7,37,1,32,11,29,6.85,582,231,0,351,212,0.12,0.22,36,0,0,5,31,135,21,5,4,38,0,0,,7,"5,031,266,037,171,850,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",0,0
28,7,2021/7/15,3 Pudong,927104,上海,11小时19分,4小时29分,63,0,4424.08,6094,1669.92,5521,87.63,70.22,5917,177,0,0,973.02,214.4,168.5,126,186,0,0,2,0,274,211,0.2938,0.1231,0.5679,8,63,1,54,19,45,7.95,1062.9,368,0,694.9,429.9,0.11,0.15,62,0,0,16,46,170,30,8,4,38,0,0,,8,"50,312,712,755,806,600,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",0,0
28,7,2021/7/16,6 Gubei,170435679,上海,12小时1分,5小时0分,25,0,1463.54,2016.5,552.96,1842.3,73.69,58.54,1955,61.5,0,0,321.26,57.2,55,50,69.5,0,0,0,0,105,82,0.3049,0.122,0.4878,6,25,1,22,4,20,7.95,377.2,145.5,0,231.7,127.2,0.1,0.22,25,0,0,5,20,125,20,0,4,36,0,0,,3,"503,139,025,241,595,000,000,000,000,000,000,000,000,000,000,000,000,000,000",0,0
28,7,2021/7/16,5 TS,170483226,上海,12小时1分,5小时0分,33,1,2155.1,2943,787.9,2640,80,65.31,2854,89,0,0,473.4,66,76,66,105,0,0,1.5,0,149,110,0.3,0.1692,0.4889,5,33,1,31,8,28,8.43,512,199,0,313,162,0.1,0.23,33,0,0,11,22,165,24,0,3,33,0,0,,0,,0,0
28,7,2021/7/16,7 Magnolia,2000261656,上海,11小时1分,4小时30分,34,0,1741.64,2381,713.47,2037.2,59.92,51.22,2300,81,0,0,391.47,46,94,68,113,0,0,1,0,105,84,0.381,0.1087,0.7105,5,34,1,33,8,29,6.35,549,228,0,321,162,0.12,0.27,32,0,0,5,27,101,27,0,5,30,0,0,,4,"5,031,338,744,123,110,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",0,0
28,7,2021/7/16,2 Fengxian,440866,上海,12小时1分,5小时0分,35,0,2248.8,3119.5,870.7,2757.9,78.8,64.25,3024,95.5,0,0,527.7,95,60,70,117.5,0,0,0.5,0,122,95,0.3684,0.2045,0.5098,9,35,1,33,6,32,8.05,558,215.5,0,342.5,138,0.1,0.2,35,0,0,9,26,155,25,4,6,40,0,0,,1,5.03136E+18,0,0
28,7,2021/7/16,8 Julu,500151743,上海,11小时29分,4小时28分,38,1,2117.04,3001,883.96,2582,67.95,55.71,2910,91,0,0,465.26,144.2,84,76,112,0,0,2.5,0,141,109,0.3486,0.1692,0.6136,7,38,1,33,9,34,6.2,649.2,233,0,416.2,206.2,0.13,0.2,38,0,0,11,27,126,30,0,5,37,0,0,,1,5.03136E+18,0,0
28,7,2021/7/16,QD 1,501475047,青岛,11小时1分,5小时0分,4,0,168.84,247,78.16,205.3,51.33,42.21,243,4,0,0,32.16,20,18,8,0,0,0,0,0,49,44,0.0909,0,0.4444,5,4,1,0,2,4,4.46,58,12,0,46,46,0.17,0.17,4,0,0,0,4,123,4,0,2,32,0,0,,0,,0,0
28,7,2021/7/16,9 CS,501879439,上海,12小时1分,5小时0分,31,1,1694.75,2661.5,966.75,2189.1,70.62,54.67,2584,77.5,0,0,378.75,406,74,62,32,0,0,14,0,287,236,0.1314,0.0826,0.7222,8,31,1,10,6,24,3.81,664,90,0,574,476,0.2,0.22,31,0,0,18,13,77,20,0,2,39,0,0,,2,"50,313,583,298,870,600,000,000,000,000,000,000,000",0,0
28,7,2021/7/16,10 CX,502017105,上海,12小时1分,5小时0分,27,1,1296.03,1982.5,686.47,1650,61.11,48,1918,64.5,0,0,284.5,242,79,54,26.97,0,0,0,0,318,255,0.102,0.073,0.4091,7,27,1,11,10,27,4.1,493,91.03,0,401.97,303,0.19,0.25,26,0,0,17,9,72,22,0,4,38,0,0,,6,"503,133,376,643,214,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",0,0
28,7,2021/7/16,4 Zunyi,777435,上海,12小时1分,5小时0分,38,0,1933.95,2732.5,798.55,2338.7,61.54,50.89,2640,92.5,0,0,429.05,56,110,76,123,0,0,4.5,0,133,98,0.3878,0.1538,0.6522,7,38,1,34,11,29,6.41,630,265,0,365,208,0.12,0.25,38,0,0,8,30,135,27,5,4,38,0,0,,9,"503,134,009,658,492,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",0,0
28,7,2021/7/16,3 Pudong,927104,上海,11小时50分,4小时49分,49,0,2520.07,3567,1046.93,3142.7,64.14,51.43,3462,105,0,0,548.23,148.2,143,96,111,0,0,0.5,0,240,193,0.2539,0.094,0.5,8,49,1,39,19,35,6.31,753.2,255,0,498.2,335.2,0.13,0.19,49,0,0,11,38,170,28,8,4,38,0,0,,6,"503,138,298,895,530,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",0,0
28,7,2021/7/17,6 Gubei,170435679,上海,12小时1分,5小时0分,18,0,1526.68,2039,512.32,1891.7,105.09,84.82,1981,58,0,0,335.12,42.2,36,36,63,0,0,0,0,97,76,0.2237,0.1087,0.4,6,18,1,17,4,15,10.68,308.2,131,0,177.2,87.2,0.08,0.2,17,0,0,5,12,125,24,0,4,36,0,0,,3,"503,142,335,331,787,000,000,000,000,000,000,000,000,000,000,000,000,000,000",0,0
28,7,2021/7/17,5 TS,170483226,上海,11小时45分,5小时0分,27,0,2079.81,2837,757.19,2553.9,94.59,77.03,2751,86,0,0,458.19,89,72,54,76.5,0,0,7.5,0,116,89,0.3034,0.2182,0.4412,5,27,1,22,5,19,8.76,476,184.5,0,291.5,176,0.1,0.18,27,0,0,12,15,165,27,0,3,33,0,0,,1,5.03149E+18,0,0
28,7,2021/7/17,7 Magnolia,2000261656,上海,11小时1分,4小时30分,22,0,1381.8,1908.5,526.7,1704.7,77.49,62.81,1850,58.5,0,0,324.3,46.4,44,44,67.5,0,0,0.5,0,124,92,0.2174,0.127,0.4138,5,22,1,19,3,21,8.44,328.4,126.5,0,201.9,103.4,0.1,0.16,20,0,0,8,12,101,23,0,5,30,0,0,,4,"5,031,468,032,981,900,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",0,0
28,7,2021/7/17,2 Fengxian,440866,上海,12小时1分,5小时0分,38,1,2143.8,3043.5,899.7,2603.2,68.51,56.42,2948,95.5,0,0,503.2,108,88,76,123.5,0,0,1,0,128,95,0.3895,0.16,0.6444,9,38,1,36,4,34,6.58,658,262.5,0,395.5,177,0.12,0.2,37,0,0,8,29,155,27,4,6,40,0,0,,2,"50,314,613,935,243,300,000,000,000,000,000,000,000",0,0
28,7,2021/7/17,8 Julu,500151743,上海,11小时50分,5小时0分,33,0,2248.9,3188.5,939.6,2719.6,82.41,68.15,3089,99.5,0,0,494.1,171,99,66,107.5,0,0,2,0,113,90,0.3667,0.1509,0.6757,6,33,1,29,4,31,6.13,681.5,238,0,443.5,235,0.13,0.17,33,0,0,8,25,122,28,0,5,34,0,0,,0,,0,0
28,7,2021/7/17,QD 1,501475047,青岛,11小时1分,5小时0分,5,1,389.76,523,133.24,480.5,96.1,77.95,513,10,0,0,74.24,35,16,8,0,0,0,0,0,44,35,0.1429,0.0741,0.375,5,5,1,1,2,4,8.14,59,0,0,59,54,0.11,0.15,5,0,0,2,3,123,9,0,2,32,0,0,,2,"21,554,930,275,687,300,000,000,000,000,000,000,000",0,0
28,7,2021/7/17,9 CS,501879439,上海,12小时1分,5小时0分,24,0,1820.95,2670,849.05,2258.8,94.12,75.87,2593,77,0,0,403.35,286,40,48,55.2,0,0,16.5,0,300,244,0.0943,0.05,0.5,8,24,1,15,5,18,5.26,563,133.8,0,429.2,263,0.15,0.19,23,0,0,11,12,77,30,0,2,39,0,0,,2,"50,314,247,995,056,300,000,000,000,000,000,000,000",0,0
28,7,2021/7/17,10 CX,502017105,上海,12小时1分,5小时0分,18,1,1099.51,1673.5,573.99,1312,72.89,61.08,1626,47.5,0,0,243.68,192,60,36,42.31,0,0,0,0,294,240,0.075,0.0362,0.5263,7,18,1,13,4,18,3.97,467,136.69,0,330.31,206,0.19,0.26,18,0,0,8,10,72,16,0,4,38,0,0,,2,"50,314,254,901,060,500,000,000,000,000,000,000,000",0,0
28,7,2021/7/17,4 Zunyi,777435,上海,12小时1分,5小时0分,23,0,1317.39,1841.5,524.11,1580.1,68.7,57.28,1780,61.5,0,0,291.61,49,72,46,65,0,0,0.5,0,104,76,0.3026,0.0769,0.5405,7,23,1,19,8,21,6.81,395,163,0,232,148,0.12,0.21,23,0,0,3,20,135,21,5,4,38,0,0,,4,"5,031,431,458,852,430,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",0,0
28,7,2021/7/17,3 Pudong,927104,上海,12小时1分,5小时0分,33,0,2399.87,3306,906.13,2986,90.48,72.72,3212,94,0,0,527.13,133,86,64,94.5,0,0,1.5,0,253,192,0.1719,0.0863,0.3962,8,33,1,26,4,22,7.91,588,210.5,0,377.5,240,0.11,0.16,33,0,0,12,21,170,26,8,4,38,0,0,,5,"50,314,355,902,753,900,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",0,0
28,7,2021/7/18,6 Gubei,170435679,上海,12小时1分,5小时0分,26,0,1651.07,2274,622.93,2052.3,78.93,63.5,2204,70,0,0,362.43,40,74,52,94.5,0,0,0,0,115,90,0.2889,0.0943,0.5676,6,26,1,26,3,20,7.88,441,180.5,0,260.5,126,0.1,0.29,26,0,0,5,21,125,17,0,4,36,0,0,,5,"50,315,550,736,565,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",0,0
28,7,2021/7/18,5 TS,170483226,上海,11小时47分,4小时56分,23,0,1393.33,1931,537.67,1749,76.04,60.58,1871,60,0,0,307.17,58,60,46,60.5,0,0,6,0,127,103,0.2233,0.0635,0.475,5,23,1,19,6,16,7.79,350.1,125.6,0,224.5,136,0.11,0.19,23,0,0,4,19,161,23,0,2,33,0,0,,0,,0,0
28,7,2021/7/18,7 Magnolia,2000261656,上海,11小时1分,4小时30分,26,0,1532.06,2142.5,610.44,1935.9,74.46,58.93,2078,64.5,0,0,359.54,50.4,70,52,78,0,0,0.5,0,105,82,0.3171,0.1786,0.6154,5,26,1,24,1,24,7.73,385.4,135,0,250.4,135.4,0.11,0.25,26,0,0,10,16,101,20,0,5,30,0,0,,10,"5,031,594,413,141,150,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",0,0
28,7,2021/7/18,2 Fengxian,440866,上海,12小时1分,5小时0分,30,1,1917.78,2676,758.22,2424.5,80.82,63.93,2592,84,0,0,451.22,90,63,60,88.5,0,0,5.5,0,121,99,0.2929,0.1186,0.55,9,30,1,28,6,25,8.04,456,154.5,0,301.5,139,0.1,0.21,29,0,0,7,22,155,32,4,6,40,0,0,,0,,0,0
28,7,2021/7/18,8 Julu,500151743,上海,10小时20分,3小时19分,31,0,1737.79,2471,733.21,2169.5,69.98,56.06,2388,83,0,0,382.01,125.2,67,62,94.5,0,0,2.5,0,131,97,0.3196,0.1774,0.5714,7,31,1,27,4,27,6.22,518.2,169.5,0,348.7,155.2,0.13,0.2,31,0,0,11,20,126,28,0,5,37,0,0,,3,"503,155,598,640,426,000,000,000,000,000,000,000,000,000,000,000,000,000,000",0,0
28,7,2021/7/18,QD 1,501475047,青岛,11小时1分,5小时0分,7,0,680.4,876,195.6,833.4,119.06,97.2,861,15,0,0,129.6,40,12,14,0,0,0,0,0,79,71,0.0986,0.0317,0.625,5,7,1,0,1,7,12.63,66,0,0,66,66,0.07,0.07,7,0,0,2,5,123,12,0,2,32,0,0,,1,2.15558E+18,0,0
28,7,2021/7/18,9 CS,501879439,上海,12小时1分,5小时0分,31,0,1708.61,2670,961.39,2132.7,68.8,55.12,2586,84,0,0,378.99,352,80,62,70.4,0,0,18,0,323,259,0.1197,0.0614,0.5484,8,31,1,20,2,22,3.78,726.5,162.1,0,564.4,347,0.2,0.26,31,0,0,14,17,77,26,0,2,39,0,0,,0,,0,0
28,7,2021/7/18,10 CX,502017105,上海,12小时1分,5小时0分,17,0,1088.61,1667,578.39,1345.3,79.14,64.04,1621,46,0,0,239.06,225.2,52,34,27.63,0,0,0.5,0,292,248,0.0685,0.0472,0.4,7,17,1,12,2,17,3.97,429.2,90.37,0,338.83,243.2,0.19,0.25,17,0,0,11,6,72,24,0,4,38,0,0,,0,,0,0
28,7,2021/7/18,4 Zunyi,777435,上海,12小时1分,5小时0分,32,1,1820.45,2525.5,705.05,2207.7,68.99,56.89,2443,82.5,0,0,401.05,58,87,64,95,0,0,0,0,112,90,0.3444,0.1224,0.6098,7,32,1,28,9,28,7.26,503,199,0,304,181,0.11,0.24,31,0,0,6,25,135,21,5,4,38,0,0,,4,"5,031,569,120,212,950,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",0,0
28,7,2021/7/18,3 Pudong,927104,上海,12小时1分,5小时0分,34,1,1968.48,2748.5,780.02,2444.1,71.89,57.9,2665,83.5,0,0,432.32,62.2,108,66,110.5,0,0,1,0,123,77,0.4286,0.2449,0.75,8,34,1,31,10,22,7.05,581.2,234.5,0,346.7,190.2,0.11,0.24,33,0,0,12,21,170,22,8,4,38,0,0,,1,5.03157E+18,0,0
29,7,2021/7/19,6 Gubei,170435679,上海,12小时1分,5小时0分,25,2,1379.79,1922.5,542.71,1739,69.56,55.19,1856,66.5,0,0,304.31,45.4,66,50,77,0,0,0,0,96,72,0.3472,0.1176,0.5526,6,25,1,22,6,22,7.29,376.4,138,0,238.4,128.4,0.11,0.22,25,0,0,4,21,125,24,0,4,36,0,0,,5,"50,316,249,557,190,400,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",0,0
29,7,2021/7/19,5 TS,170483226,上海,11小时46分,5小时0分,31,0,1743.69,2455.5,711.81,2147,69.26,56.25,2384,71.5,0,0,384.31,71,91,62,103,0,0,0.5,0,138,101,0.3069,0.1273,0.5217,5,31,1,27,11,26,6.57,514,187,0,327,183,0.12,0.21,31,0,0,7,24,165,17,0,3,33,0,0,,0,,0,0
29,7,2021/7/19,7 Magnolia,2000261656,上海,11小时1分,4小时30分,35,0,2212.27,3073,860.73,2744.9,78.43,63.21,2985,88,0,0,519.13,71.6,84,70,115.5,0,0,0.5,0,109,88,0.3977,0.1667,0.675,5,35,1,31,7,31,8.05,541.6,200.5,0,341.1,175.6,0.1,0.19,35,0,0,8,27,101,21,0,5,30,0,0,,4,"5,031,619,076,336,640,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",0,0
