,Week,Month,Date,Store Name,Store ID,City,Order Count,Gross Revenue,Net Revenue,Net Income,出杯数,Customer Count,Completed Orders,Average Spend,Cash Pay,Card Pay,WeChat Pay,WeChat Scan Pay,Mini-App Pay,Alipay,Member Pay,Net Member Pay,Member Bonus,Sherpas,Boss Consumed,Gift Voucher,Gift Voucher Net Revenue,Vocher Exchange,Voucher Exchange Net Revenue,Cash Voucher,Loss,领用,Eleme,Eleme Comission,Eleme Fees,Eleme Delivery Fee,Meituan,Meituan Comission,Mietuan Delivery Fee,Wiped to zero,Total Discount,Total Free,Hold Order,Returns,Fapiao,ReCharge,Delivery Comission,Delivery Fee,在线活动预售,在线活动核销 ,Online Revenue,In-Store Revenue
1118,23,6,2021-06-07 00:00:00,5 TS,4,上海,89,7373.5,5624.53,5624.53,0,28,89,63.2,0,65,604,438,166,766,76,76,0,0,0,0,0,0,0,0,0,0,3221.88,756.92,1,0,891.65,189.85,0,0,801.2,0,0,0,0,0,946.77,4,0,0,4279.53,1345
1119,23,6,2021-06-07 00:00:00,6 Gubei,5,上海,46,3310,2497.68,2497.68,0,16,46,54.3,58,0,218,218,0,199,0,0,0,228,0,0,0,0,0,0,0,0,1408.95,330.55,0,0,385.73,82.77,0,0,354,45,0,0,0,0,413.32,0,0,0,2022.68,475
1120,23,6,2021-06-07 00:00:00,3 Pudong,2,上海,108,8958,6791.04,6791.04,0,21,108,62.88,0,0,707,521,186,474,0,0,0,248,0,0,0,0,0,0,0,0,3834.43,841.77,1,0,1527.61,323.89,0,0,975.3,25,0,0,0,0,1165.66,0,0,0,5796.04,995
1121,23,6,2021-06-07 00:00:00,4 Zunyi,3,上海,84,6758.5,5218.58,5218.58,0,28,84,62.13,0,0,746,422,324,522,0,0,0,229,0,0,0,0,0,0,0,0,2590.35,607.95,1,0,1131.23,244.27,0,0,686.7,0,0,0,0,0,852.22,0,0,0,4274.58,944
1122,23,6,2021-06-07 00:00:00,2 Fengxian,1,上海,107,7718,6402.45,6402.45,0,57,107,59.84,188,0,1924,1634,290,1169,73,73,0,178,0,0,0,0,0,0,0,0,2073.16,486.44,0.5,0,797.29,170.71,0,0,608.9,49,0,0,0,0,657.15,3,0,0,3338.45,3064
1123,23,6,2021-06-07 00:00:00,7 Magnolia,6,上海,65,5109.5,3742.57,3742.57,0,2,65,57.58,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,2145.14,503.26,0,0,1475.43,317.07,0,0,546.6,0,0,0,0,0,820.33,0,0,0,3742.57,4.54747E-13
1124,23,6,2021-06-07 00:00:00,QD 1,8,青岛,25,2216.5,1903.47,1903.47,0,15,25,76.14,45,0,767,665,102,500,0,0,0,0,0,0,0,0,0,0,0,0,441.84,84.16,0,0,149.63,37.87,0,0,191,0,0,0,0,0,122.03,5,0,0,693.47,1210
1125,22,6,2021-06-06 00:00:00,10 CX,10,上海,29,2517,1931.57,1931.57,0,9,29,66.61,0,0,292,292,0,98,0,0,0,300,0,0,0,0,0,0,0,0,1087.77,238.73,0,0,153.8,33.2,0,0,264.5,49,0,0,0,0,271.93,0,0,0,1541.57,390
1126,22,6,2021-06-06 00:00:00,9 CS,9,上海,25,2110.5,1527.92,1527.92,0,0,25,61.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720.42,158.48,0,0,807.5,172.5,0,0,251.6,0,0,0,0,0,330.98,0,0,0,1527.92,0
1127,22,6,2021-06-06 00:00:00,8 Julu,7,上海,95,7361.5,6525.54,6525.54,0,64,93,70.17,0,0,2455,2033,422,1473,0,0,0,725,0,0,0,0,0,0,0,0,1219.04,267.66,0.5,0,653.5,143,0,0,424.8,0,0,50,0,0,410.66,4,0,0,3019.54,3506
1128,22,6,2021-06-06 00:00:00,5 TS,4,上海,37,3008.68,2264.77,2264.77,0,8,36,62.91,0,0,275,230,45,48,0,0,0,221,0,0,0,0,0,0,0,0,1017.08,238.72,0.5,0,703.69,151.49,0,0,308.2,45,0,0,0,0,390.21,3,0,0,1986.77,278
1129,22,6,2021-06-06 00:00:00,6 Gubei,5,上海,66,5453,4552.73,4552.73,0,29,64,71.14,49,0,1364,1364,0,663,0,0,0,148,0,0,0,0,0,0,0,0,1574.77,369.43,0,0,753.96,161.54,0,0,324.3,45,0,250,0,0,530.97,0,0,0,2476.73,2076
1130,22,6,2021-06-06 00:00:00,3 Pudong,2,上海,89,8681,6763.87,6763.87,0,14,89,76,0,0,376,65,311,349,0,0,0,1076,0,0,0,0,0,0,0,0,3311.08,726.72,0,0,1651.79,356.21,0,0,834.2,0,0,0,0,0,1082.93,0,0,0,6349.87,414
1131,22,6,2021-06-06 00:00:00,4 Zunyi,3,上海,61,5689.5,4509.23,4509.23,0,16,61,73.92,0,0,427,312,115,303,0,0,0,704,0,0,0,0,0,0,0,0,2041.43,479.27,0,0,1033.8,222.2,0,0,478.8,0,0,0,0,0,701.47,0,0,0,3894.23,615
1132,22,6,2021-06-06 00:00:00,2 Fengxian,1,上海,96,7544,6321.14,6321.14,0,49,96,65.85,259,0,1022,816,206,1386,114,114,0,327,0,0,0,0,0,0,0,0,2264.17,531.63,1.5,0,948.97,203.53,0,0,486.2,0,0,0,0,0,735.16,6,0,0,3746.14,2575
1133,22,6,2021-06-06 00:00:00,7 Magnolia,6,上海,57,5447.5,4063.46,4063.46,0,1,57,71.29,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,2645.09,620.51,0,0,1344.37,287.93,0,0,475.6,0,0,0,0,0,908.44,0,0,0,4063.46,0
1134,22,6,2021-06-06 00:00:00,QD 1,8,青岛,34,2811.5,2258.83,2258.83,0,15,34,66.44,72,0,709,425,284,208,0,0,0,0,0,0,0,0,0,0,0,0,639.44,122.56,0,0,630.39,158.11,0,0,272,0,0,0,0,0,280.67,0,0,0,1553.83,705
1135,22,6,2021-06-05 00:00:00,10 CX,10,上海,33,2837.5,2067.64,2067.64,0,3,33,62.66,0,0,95,95,0,0,0,0,0,79,0,0,0,0,0,0,0,0,1394.92,306.15,0,0,498.72,106.28,0,0,357.43,0,0,0,0,0,412.43,0,0,0,1972.64,95
1136,22,6,2021-06-05 00:00:00,9 CS,9,上海,20,1676,1283.19,1283.19,0,3,20,64.16,0,0,49,0,49,0,0,0,0,246,0,0,0,0,0,0,0,0,533.49,117.11,0,0,454.7,97.3,0,0,178.4,0,0,0,0,0,214.41,4,0,0,1283.19,0
1137,22,6,2021-06-05 00:00:00,8 Julu,7,上海,114,8487.5,7380.55,7380.55,0,67,114,64.74,0,0,2230,2175,55,1646,0,0,0,905,0,0,0,0,0,0,0,0,1840.38,404.02,0.5,0,759.17,166.33,0,0,446.1,90,0,0,0,0,570.35,0,0,0,3559.55,3821
1138,22,6,2021-06-05 00:00:00,5 TS,4,上海,51,3793.5,3021.35,3021.35,0,17,51,59.24,156,0,605,557,48,287,0,0,0,0,0,0,0,0,0,0,0,0,1419.63,333.07,0,0,553.72,119.78,0,0,319.3,0,0,0,0,0,452.85,0,0,0,2021.35,1000
1139,22,6,2021-06-05 00:00:00,6 Gubei,5,上海,74,6463.5,5420.62,5420.62,0,30,74,73.25,69,0,1376,1351,25,474,0,0,0,479,0,0,0,0,0,0,0,0,1647.84,386.56,0,0,1374.78,295.22,0,0,361.1,0,0,0,0,0,681.78,0,0,0,3526.62,1894
1140,22,6,2021-06-05 00:00:00,3 Pudong,2,上海,74,7574.99,5795.5,5795.5,0,10,73,79.39,0,0,265,265,0,274,0,0,0,308,0,0,0,0,0,0,0,0,3292.71,726.38,2,0,1655.79,350.21,0,0,700.9,0,0,0,0,0,1076.59,0,0,0,5256.5,539
1141,22,6,2021-06-05 00:00:00,4 Zunyi,3,上海,74,6163.5,4984.21,4984.21,0,19,74,67.35,0,0,1060,884,176,286,0,0,0,448,0,0,0,0,0,0,0,0,2265.23,515.77,1,0,924.98,202.02,0,0,460.5,0,0,0,0,0,717.79,0,0,0,3814.21,1170
1142,22,6,2021-06-05 00:00:00,2 Fengxian,1,上海,84,7162,6151.9,6151.9,0,42,84,73.24,0,0,1610,1456,154,1260,50,50,0,602,0,0,0,0,0,0,0,0,1790.74,420.36,1,0,839.16,179.34,0,0,409.4,0,0,0,0,0,599.7,3,0,0,3385.9,2766
1143,22,6,2021-06-05 00:00:00,7 Magnolia,6,上海,44,3698.5,2824.37,2824.37,0,4,44,64.19,0,0,0,0,0,94,0,0,0,383,0,0,0,0,0,0,0,0,1427.16,334.94,0.5,0,920.21,198.79,0,0,339.9,0,0,0,0,0,533.73,0,0,0,2730.37,94
1144,22,6,2021-06-05 00:00:00,QD 1,8,青岛,27,2453,2066.49,2066.49,0,13,27,76.54,0,0,730,658,72,483,0,0,0,0,0,0,0,0,0,0,0,0,514.08,97.92,0,0,339.41,85.59,0,0,203,0,0,0,0,0,183.51,0,0,0,925.49,1141
1145,22,6,2021-06-04 00:00:00,10 CX,10,上海,38,2667,1991.13,1991.13,0,11,38,52.4,98,0,176,128,48,361,0,0,0,0,0,0,0,0,0,0,0,0,1245.77,273.61,1,0,110.36,23.64,0,0,324.62,53,0,0,0,0,297.25,0,0,0,1404.13,587
1146,22,6,2021-06-04 00:00:00,9 CS,9,上海,11,771,567.52,567.52,0,1,11,51.59,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,385.4,84.6,0,0,102.12,21.88,0,0,97,0,0,0,0,0,106.48,0,0,0,567.52,0
1147,22,6,2021-06-04 00:00:00,8 Julu,7,上海,135,9722.5,8145.7,8145.7,0,77,133,61.25,0,0,2227,2016,211,2001,0,0,0,624,0,0,0,0,0,0,0,0,2285.03,502.37,4,0,1008.67,213.33,0,0,722.1,135,0,40,0,0,715.7,0,0,0,4128.7,4017
1148,22,6,2021-06-04 00:00:00,5 TS,4,上海,72,5569.5,4358.28,4358.28,0,23,72,60.53,139,0,881,706,175,487,0,0,0,143,0,0,0,0,0,0,0,0,1979.72,466.38,0,0,728.56,150.94,0,0,593.9,0,0,0,0,0,617.32,0,0,0,3026.28,1332
1149,22,6,2021-06-04 00:00:00,6 Gubei,5,上海,66,5203.5,4171.7,4171.7,0,23,66,63.21,273,0,493,493,0,334,0,0,0,494,0,0,0,0,0,0,0,0,2011.03,466.67,0,0,566.67,121.83,0,0,433.3,10,0,0,0,0,588.5,0,0,0,3071.7,1100
1150,22,6,2021-06-04 00:00:00,3 Pudong,2,上海,106,8580.5,6592.74,6592.74,0,28,106,62.2,0,0,517,468,49,424,0,0,0,876,0,0,0,0,0,0,0,0,2858.79,627.81,0.5,0,1916.95,390.05,0,0,821.4,148,0,0,0,0,1017.86,0,0,0,5700.74,892
1151,22,6,2021-06-04 00:00:00,4 Zunyi,3,上海,86,6107,4828.92,4828.92,0,27,84,57.49,59,0,617,572,45,597,0,0,0,365,0,0,0,0,0,0,0,0,1831.66,429.94,1,0,1359.26,292.74,0,0,554.4,0,0,0,0,0,722.68,0,0,0,3600.92,1228
1152,22,6,2021-06-04 00:00:00,2 Fengxian,1,上海,113,8141.93,6681.51,6681.51,0,48,112,59.66,0,0,1596,1090,506,965,0,0,0,492,0,0,0,0,0,0,0,0,2627.59,622.34,1,0,1000.92,215.08,0,0,577,45,0,0,0,0,837.42,0,0,0,4626.51,2055
1153,22,6,2021-06-04 00:00:00,7 Magnolia,6,上海,52,3568,2596.05,2596.05,0,9,50,51.92,0,0,75,0,75,147,0,0,0,88,0,0,0,0,0,0,0,0,1244.52,292.18,1,0,1041.53,224.47,0,0,356.3,98,0,88,0,0,516.65,5,0,0,2449.05,147
1154,22,6,2021-06-04 00:00:00,QD 1,8,青岛,22,1767,1549.21,1549.21,0,14,22,70.42,0,0,730,686,44,249,201,201,0,0,0,0,0,0,0,0,0,0,224.28,42.72,0,0,144.93,37.07,0,0,138,0,0,0,0,0,79.79,2,0,0,413.21,1136
1155,22,6,2021-06-03 00:00:00,10 CX,10,上海,26,1757.5,1281.81,1281.81,0,3,26,49.3,0,0,45,45,0,45,0,0,0,178,0,0,0,0,0,0,0,0,837.19,185.4,0.5,0,176.62,38.38,0,0,251.41,0,0,0,0,0,223.78,0,0,0,1191.81,90
1156,22,6,2021-06-03 00:00:00,9 CS,9,上海,35,2731.5,2097.79,2097.79,0,4,35,59.94,0,0,53,0,53,0,65,65,0,241,0,0,0,0,0,0,0,0,1402.26,297.04,1.5,0,336.53,72.47,0,0,262.7,0,0,0,0,0,369.51,7,0,0,2032.79,65
1157,22,6,2021-06-03 00:00:00,8 Julu,7,上海,113,8579,7108.03,7108.03,0,61,113,62.9,438,0,1342.6,1290.6,52,1314,0,0,0,1033,0,0,0,0,0,0,0,0,1940.28,426.12,1.5,0,1040.15,220.35,0,0,758,65,0,0,0,0,646.47,0,0,0,4065.43,3042.6
1158,22,6,2021-06-03 00:00:00,5 TS,4,上海,60,4433,3520.77,3520.77,0,28,60,58.68,0,0,1138,1040,98,341,0,0,0,179,0,0,0,0,0,0,0,0,1482.69,347.81,0,0,380.08,81.92,0,0,437.5,45,0,0,0,0,429.73,0,0,0,2139.77,1381
1159,22,6,2021-06-03 00:00:00,6 Gubei,5,上海,77,6329.5,4839.05,4839.05,0,15,77,62.84,0,0,300,230,70,156,0,0,0,608,0,0,0,0,0,0,0,0,2674.29,628.21,0,0,1100.76,235.24,0,0,582,45,0,0,0,0,863.45,0,0,0,4453.05,386
1160,22,6,2021-06-03 00:00:00,3 Pudong,2,上海,100,8351.74,6410.9,6410.9,0,22,99,64.76,80,0,777,429,348,322,0,0,0,219,0,0,0,0,0,0,0,0,3393.91,749.93,0.5,0,1618.99,347.51,0,0,842.9,0,0,0,0,0,1097.44,0,0,0,5579.9,831
1161,22,6,2021-06-03 00:00:00,4 Zunyi,3,上海,83,5409.5,4201.37,4201.37,0,38,83,50.62,0,0,967,529,438,831,169,169,0,133,0,0,0,0,0,0,0,0,1358.45,318.95,1,0,742.92,163.08,0,0,725.1,0,0,0,0,0,482.03,0,0,0,2672.37,1529
1162,22,6,2021-06-03 00:00:00,2 Fengxian,1,上海,107,8548,6906.76,6906.76,0,52,107,64.55,45,0,2159,1696,463,1286,128,128,0,230,0,0,0,0,0,0,0,0,2318.22,544.58,3,0,740.54,160.46,0,0,755.2,178,0,0,0,0,705.04,3,0,0,3751.76,3155
1163,22,6,2021-06-03 00:00:00,7 Magnolia,6,上海,56,4497,3361.37,3361.37,0,11,56,60.02,0,0,142,33,109,116,93,93,0,328,0,0,0,0,0,0,0,0,2032.3,477.1,1.5,0,650.07,139.93,0,0,423.1,94,0,0,0,0,617.03,7,0,0,3119.37,242
1164,22,6,2021-06-03 00:00:00,QD 1,8,青岛,16,1484,1210.44,1210.44,0,5,16,75.65,122,0,348,348,0,85,0,0,0,0,0,0,0,0,0,0,0,0,383.04,72.96,0,0,272.4,67.6,0,0,133,0,0,0,0,0,140.56,0,0,0,655.44,555
1165,22,6,2021-06-02 00:00:00,10 CX,10,上海,32,2415.5,1741.71,1741.71,0,8,32,54.43,0,0,105,105,0,138,0,0,0,75,0,0,0,0,0,0,0,0,989.6,217.24,0,0,434.11,92.89,0,0,310.66,53,0,0,0,0,310.13,0,0,0,1498.71,243
1166,22,6,2021-06-02 00:00:00,9 CS,9,上海,28,2551,1885.22,1885.22,0,5,28,67.33,0,0,0,0,0,0,0,0,0,425,0,0,0,0,0,0,0,0,873.33,192.27,0,0,586.89,125.11,0,0,238.4,110,0,0,0,0,317.38,0,0,0,1885.22,2.27374E-13
1167,22,6,2021-06-02 00:00:00,8 Julu,7,上海,87,6283,5002.34,5002.34,0,30,87,57.5,0,0,687,573,114,1034,0,0,0,299,0,0,0,0,0,0,0,0,2160.91,474.59,2,0,821.43,180.57,0,0,623.5,0,0,0,0,0,655.16,4,0,0,3395.34,1607
1168,22,6,2021-06-02 00:00:00,5 TS,4,上海,91,6119,4641.57,4641.57,0,34,91,51.01,49,0,1037,479,558,316,0,0,0,180,0,0,0,0,0,0,0,0,2544.55,597.05,0.5,0,515.02,104.48,0,0,557.4,218,0,0,0,0,701.53,0,0,0,3797.57,844
1169,22,6,2021-06-02 00:00:00,6 Gubei,5,上海,75,4970.5,3908.74,3908.74,0,23,73,53.54,132,0,300,300,0,475,0,0,0,361,0,0,0,0,0,0,0,0,1665.68,390.72,0,0,975.06,207.44,0,0,418.6,45,0,0,0,0,598.16,0,0,0,3001.74,907
1170,22,6,2021-06-02 00:00:00,3 Pudong,2,上海,110,8104.45,6221.54,6221.54,0,24,107,58.15,187,0,457,261,196,381,89,89,0,309,0,0,0,0,0,0,0,0,3714.63,815.37,1,0,1083.91,237.54,0,0,829,0,0,72,0,0,1052.91,7,0,0,5303.54,918
1171,22,6,2021-06-02 00:00:00,4 Zunyi,3,上海,94,6090.5,4899.26,4899.26,0,31,92,53.25,0,0,830,758,72,577,0,0,0,571,0,0,0,0,0,0,0,0,1924.79,452.01,2,0,996.47,222.03,0,0,515.2,0,0,0,0,0,674.04,3,0,0,3564.26,1335
1172,22,6,2021-06-02 00:00:00,2 Fengxian,1,上海,114,8548.5,6861.64,6861.64,0,44,114,60.19,0,0,1819,1713,106,701,166,166,0,329,0,0,0,0,0,0,0,0,2513.12,589.78,1,0,1333.52,284.98,0,0,766.1,45,0,0,0,0,874.76,0,0,0,4281.64,2580
1173,22,6,2021-06-02 00:00:00,7 Magnolia,6,上海,48,3811,2980.87,2980.87,0,11,48,62.1,0,0,547,240,307,0,0,0,0,140,0,0,0,0,0,0,0,0,1460.07,342.63,0.5,0,833.8,179.7,0,0,307.3,0,0,0,0,0,522.33,5,0,0,2740.87,240
1174,22,6,2021-06-02 00:00:00,QD 1,8,青岛,32,2652.5,2171.88,2171.88,0,15,30,72.4,0,0,892,892,0,172,0,0,0,0,0,0,0,0,0,0,0,0,440.16,83.84,0,0,667.72,168.78,0,0,228,0,0,145,0,0,252.62,0,0,0,1107.88,1064
1175,22,6,2021-06-01 00:00:00,10 CX,10,上海,31,2298,1732.58,1732.58,0,7,31,55.89,0,0,151,151,0,152,0,0,0,264,0,0,0,0,0,0,0,0,645.27,141.77,0.5,0,520.31,111.69,0,0,311.46,0,0,0,0,0,253.46,0,0,0,1429.58,303
1176,22,6,2021-06-01 00:00:00,9 CS,9,上海,20,1724.5,1225.09,1225.09,0,1,20,61.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,753.76,166.14,1.5,0,471.33,99.67,0,0,187.1,45,0,0,0,0,265.81,0,0,0,1225.09,0
1177,22,6,2021-06-01 00:00:00,8 Julu,7,上海,106,7632,6141.35,6141.35,0,48,106,57.94,0,0,1674,1625,49,807,0,0,0,231,0,0,0,0,0,0,0,0,2183.73,479.17,0,0,1245.62,266.38,0,0,696.1,49,0,0,0,0,745.55,4,0,0,3709.35,2432
1178,22,6,2021-06-01 00:00:00,5 TS,4,上海,70,4978.5,3979.85,3979.85,0,24,70,56.86,0,0,882,763,119,575,48,48,0,135,0,0,0,0,0,0,0,0,1797.41,421.89,1,0,542.44,116.06,0,0,459.7,0,0,0,0,0,537.95,6,0,0,2593.85,1386
1179,22,6,2021-06-01 00:00:00,6 Gubei,5,上海,68,5688,4509.14,4509.14,0,17,68,66.31,45,0,459,389,70,169,0,0,0,632,0,0,0,0,0,0,0,0,2530.21,593.49,0,0,673.93,145.07,0,0,440.3,0,0,0,0,0,738.56,0,0,0,3906.14,603
1180,22,6,2021-06-01 00:00:00,3 Pudong,2,上海,105,8252,6541.2,6541.2,0,24,103,63.51,0,0,634,464,170,437,0,0,0,925,0,0,0,0,0,0,0,0,2871.98,630.42,1,0,1673.22,357.28,0,0,722.1,0,0,0,0,0,987.7,0,0,0,5640.2,901
1181,22,6,2021-06-01 00:00:00,4 Zunyi,3,上海,85,5812.5,4505.72,4505.72,0,25,85,53.01,0,0,904,682,222,272,0,0,0,455,0,0,0,0,0,0,0,0,1763.47,414.63,1.5,0,1111.25,240.75,0,0,649.9,0,0,0,0,0,655.38,3,0,0,3551.72,954
1182,22,6,2021-06-01 00:00:00,2 Fengxian,1,上海,105,7759.5,6446.45,6446.45,0,51,105,61.39,0,0,1941,1721,220,997,0,0,0,344,0,0,0,0,0,0,0,0,2292.95,538.45,2.5,0,871.5,184,0,0,488.1,100,0,0,0,0,722.45,3,0,0,3728.45,2718
1183,22,6,2021-06-01 00:00:00,7 Magnolia,6,上海,56,4334,3235.87,3235.87,0,6,56,57.78,0,0,125,74,51,45,0,0,0,150,0,0,0,0,0,0,0,0,1922.2,451.2,0,0,993.67,213.83,0,0,425.1,8,0,0,0,0,665.03,3,0,0,3116.87,119
1184,22,6,2021-06-01 00:00:00,QD 1,8,青岛,23,1997,1703.94,1703.94,0,12,23,74.08,0,0,637,637,0,401,0,0,0,0,0,0,0,0,0,0,0,0,599.76,114.24,0,0,66.18,16.82,0,0,162,0,0,0,0,0,131.06,0,0,0,665.94,1038
1185,22,5,2021-05-31 00:00:00,10 CX,10,上海,27,1991,1460.93,1460.93,0,6,27,54.11,0,0,156,156,0,174,0,0,0,0,0,0,0,0,0,0,0,0,967.11,212.61,1.5,0,163.82,35.68,0,0,280.28,0,0,0,0,0,248.29,0,0,0,1130.93,330
1186,22,5,2021-05-31 00:00:00,9 CS,9,上海,24,1911,1353.87,1353.87,0,2,24,56.41,0,0,0,0,0,0,61,61,0,0,0,0,0,0,0,0,0,0,737.46,161.88,0,0,555.41,118.09,0,0,232.16,45,0,0,0,0,279.97,3,0,0,1292.87,61
1187,22,5,2021-05-31 00:00:00,8 Julu,7,上海,110,7894,6381.95,6381.95,0,53,108,59.09,36,0,1188,831,357,1020,0,0,0,789,0,0,0,0,0,0,0,0,2018.66,443.34,1,0,1330.29,288.21,0,0,734.5,45,0,98,0,0,731.55,0,0,0,4494.95,1887
1188,22,5,2021-05-31 00:00:00,5 TS,4,上海,88,6400.5,5265.5,5265.5,0,44,88,59.84,0,0,1279,921,358,933,0,0,0,662,0,0,0,0,0,0,0,0,1863.84,437.66,1.5,0,527.66,111.84,0,0,584,0,0,0,0,0,549.5,3,0,0,3411.5,1854
1189,22,5,2021-05-31 00:00:00,6 Gubei,5,上海,57,4121.5,3221.35,3221.35,0,20,57,56.51,76,0,698,522,176,152,0,0,0,164,0,0,0,0,0,0,0,0,1457.94,342.06,0,0,673.41,142.59,0,0,370.5,45,0,0,0,0,484.65,5,0,0,2471.35,750
1190,22,5,2021-05-31 00:00:00,3 Pudong,2,上海,97,7341.5,5573.73,5573.73,0,23,97,57.46,0,0,401,241,160,465,0,0,0,265,0,0,0,0,0,0,0,0,2505.07,540.73,0.5,0,1937.66,412.34,0,0,814.2,0,0,0,0,0,953.07,0,0,0,4867.73,706
1191,22,5,2021-05-31 00:00:00,4 Zunyi,3,上海,102,6090.5,4807.43,4807.43,0,50,102,47.13,78,0,1197,896,301,604,62,62,0,447,0,0,0,0,0,0,0,0,1353.27,317.73,1,0,1066.16,232.84,0,0,731.5,0,0,0,0,0,550.57,0,0,0,3167.43,1640
1192,22,5,2021-05-31 00:00:00,2 Fengxian,1,上海,114,9479.5,8001.74,8001.74,0,51,112,71.44,0,0,1578,1364,214,1185,1389,1389,0,342,0,0,0,0,0,0,0,0,2821.16,662.64,3,0,686.58,146.92,0,0,530.2,135,0,180,0,0,809.56,6,0,0,4063.74,3938
1193,22,5,2021-05-31 00:00:00,7 Magnolia,6,上海,56,4027,3053.15,3053.15,0,8,56,54.52,0,0,368,272,96,0,78,78,0,74,0,0,0,0,0,0,0,0,1903.33,446.67,0.5,0,629.82,135.18,0,0,391.5,0,0,0,0,0,581.85,7,0,0,2703.15,350
1194,22,5,2021-05-31 00:00:00,QD 1,8,青岛,19,1571.5,1205.38,1205.38,0,11,19,63.44,0,0,632,632,0,126,0,0,0,0,0,0,0,0,0,0,0,0,353.64,67.36,0,0,93.74,23.76,0,0,275,0,0,0,0,0,91.12,0,0,0,447.38,758
1195,21,5,2021-05-30 00:00:00,10 CX,10,上海,27,2304,1666.88,1666.88,0,6,27,61.74,0,0,94,94,0,249,0,0,0,0,0,0,0,0,0,0,0,0,994.11,218.43,1,0,329.77,70.73,0,0,280.96,66,0,0,0,0,289.16,0,0,0,1323.88,343
1196,21,5,2021-05-30 00:00:00,9 CS,9,上海,24,2073,1559.66,1559.66,0,4,24,64.99,0,0,143,0,143,0,0,0,0,243,0,0,0,0,0,0,0,0,1056.75,232.05,0.5,0,116.91,24.59,0,0,256.2,0,0,0,0,0,256.64,8,0,0,1559.66,0
1197,21,5,2021-05-30 00:00:00,8 Julu,7,上海,88,6682.5,5745.91,5745.91,0,40,88,65.29,74,0,1832,1170,662,999,0,0,0,454,0,0,0,0,0,0,0,0,1540.6,338.4,1,0,846.31,185.19,0,0,412,0,0,0,0,0,523.59,0,0,0,3502.91,2243
1198,21,5,2021-05-30 00:00:00,5 TS,4,上海,35,5081.5,3944.58,3944.58,0,5,35,112.7,0,0,1765,1765,0,0,0,0,0,377,0,0,0,0,0,0,0,0,1205.23,282.77,0,0,597.35,122.15,0,0,732,0,0,0,0,0,404.92,0,0,0,2179.58,1765
1199,21,5,2021-05-30 00:00:00,6 Gubei,5,上海,57,5354.5,4342.96,4342.96,0,20,57,76.19,160,0,324,324,0,195,0,0,0,937,0,0,0,0,0,0,0,0,1297.83,304.47,0,0,1429.13,302.37,0,0,359.7,45,0,0,0,0,606.84,0,0,0,3663.96,679
1200,21,5,2021-05-30 00:00:00,3 Pudong,2,上海,92,8847.5,6779.81,6779.81,0,12,92,73.69,242,0,421,421,0,95,0,0,0,285,0,0,0,0,0,0,0,0,3441.02,755.78,2,0,2295.79,492.21,0,0,817.7,0,0,0,0,0,1247.99,0,0,0,6021.81,758
1201,21,5,2021-05-30 00:00:00,4 Zunyi,3,上海,66,5205,4010.56,4010.56,0,12,66,60.77,0,0,609,481,128,173,0,0,0,134,0,0,0,0,0,0,0,0,2018.77,473.73,0.5,0,1075.79,232.01,0,0,488.2,0,0,0,0,0,705.74,0,0,0,3356.56,654
1202,21,5,2021-05-30 00:00:00,2 Fengxian,1,上海,83,6905.5,5500.26,5500.26,0,31,83,66.27,90,0,904,904,0,451,52,52,0,560,0,0,0,0,0,0,0,0,2126.76,499.24,1,0,1316.5,279.8,0,0,576.2,49,0,0,0,0,779.04,3,0,0,4003.26,1497
1203,21,5,2021-05-30 00:00:00,7 Magnolia,6,上海,60,5567.5,4246.89,4246.89,0,7,60,70.78,0,0,70,0,70,0,0,0,0,517,0,0,0,0,0,0,0,0,2333.88,547.52,0,0,1326.01,282.99,0,0,490.1,0,0,0,0,0,830.51,0,0,0,4246.89,0
1204,21,5,2021-05-30 00:00:00,QD 1,8,青岛,36,3401.5,2854.39,2854.39,0,17,36,79.29,0,0,1266,1084,182,241,0,0,0,0,0,0,0,0,0,0,0,0,1122.24,213.76,0,0,225.15,56.35,0,0,277,0,0,0,0,0,270.11,2,0,0,1529.39,1325
1205,21,5,2021-05-29 00:00:00,10 CX,10,上海,29,2142.5,1626.07,1626.07,0,11,29,56.07,45,0,250,191,59,193,0,0,0,0,0,0,0,0,0,0,0,0,847.08,185.94,0,0,290.99,62.01,0,0,268.48,0,0,0,0,0,247.95,0,0,0,1197.07,429
1206,21,5,2021-05-29 00:00:00,9 CS,9,上海,19,1422,1006.32,1006.32,0,0,19,52.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,665.93,141.23,0,0,340.39,73.11,0,0,201.34,0,0,0,0,0,214.34,0,0,0,1006.32,1.13687E-13
1207,21,5,2021-05-29 00:00:00,8 Julu,7,上海,121,8721.98,7483.43,7483.43,0,70,118,63.42,0,0,3264,2441,823,1127,0,0,0,260,0,0,0,0,0,0,0,0,2160.05,486.23,2,0,672.38,145.62,0,0,514.7,90,0,6,0,0,631.85,0,0,0,3915.43,3568
